rt,stimulus,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file,natural,mobile,volition,potent,sentient,instigation,manipulability
23854,,survey-html-form,15,2.1.0,950281,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,18.0,human,pp66co54tz.csv,7,7,7,7,7,5,7
26207,,survey-html-form,16,2.1.0,976489,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,1.0,instrument,pp66co54tz.csv,3,2,1,1,1,5,7
55214,,survey-html-form,17,2.1.0,1031704,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,24.0,human,pp66co54tz.csv,7,7,7,6,7,6,7
40159,,survey-html-form,18,2.1.0,1071864,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,12.0,human,pp66co54tz.csv,7,7,7,7,7,6,7
22735,,survey-html-form,19,2.1.0,1094601,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,17.0,instrument,pp66co54tz.csv,6,2,1,1,1,3,7
18494,,survey-html-form,20,2.1.0,1113095,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,16.0,human,pp66co54tz.csv,7,7,7,7,7,7,7
35728,,survey-html-form,21,2.1.0,1148824,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,19.0,instrument,pp66co54tz.csv,7,1,1,1,1,3,7
27151,,survey-html-form,22,2.1.0,1175977,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,14.0,human,pp66co54tz.csv,7,7,7,7,7,7,7
39231,,survey-html-form,23,2.1.0,1215208,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,5.0,instrument,pp66co54tz.csv,2,1,1,1,1,3,7
15693,,survey-html-form,24,2.1.0,1230903,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,11.0,instrument,pp66co54tz.csv,6,2,1,1,1,1,7
17817,,survey-html-form,25,2.1.0,1248720,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,8.0,human,pp66co54tz.csv,7,7,7,7,7,7,7
71551,,survey-html-form,26,2.1.0,1320272,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,25.0,instrument,pp66co54tz.csv,5,1,1,1,1,5,7
35543,,survey-html-form,27,2.1.0,1355817,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,20.0,human,pp66co54tz.csv,7,7,7,6,7,7,7
6789,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,1362607,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,,,pp66co54tz.csv,,,,,,,
39933,,survey,29,3.0.0,1402599,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,,,pp66co54tz.csv,,,,,,,
5668,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,5682,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,,,tg8wzcbhkm.csv,,,,,,,
13833,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,19518,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,,,tg8wzcbhkm.csv,,,,,,,
23628,,survey-html-form,2,2.1.0,43149,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,6.0,instrument,tg8wzcbhkm.csv,6,5,2,2,2,6,6
20434,,survey-html-form,3,2.1.0,63585,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,2.0,instrument,tg8wzcbhkm.csv,6,6,2,1,2,6,6
19280,,survey-html-form,4,2.1.0,82868,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,25.0,human,tg8wzcbhkm.csv,6,6,5,2,6,3,4
18696,,survey-html-form,5,2.1.0,101565,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,13.0,human,tg8wzcbhkm.csv,6,6,6,5,6,6,4
18658,,survey-html-form,6,2.1.0,120225,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,1.0,human,tg8wzcbhkm.csv,6,6,6,5,6,6,4
18322,,survey-html-form,7,2.1.0,138549,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,16.0,instrument,tg8wzcbhkm.csv,3,2,2,2,2,5,6
15320,,survey-html-form,8,2.1.0,153871,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,26.0,instrument,tg8wzcbhkm.csv,6,6,2,5,2,6,6
15265,,survey-html-form,9,2.1.0,169138,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,17.0,human,tg8wzcbhkm.csv,6,6,6,6,6,6,4
16551,,survey-html-form,10,2.1.0,185691,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,22.0,instrument,tg8wzcbhkm.csv,6,3,2,3,2,5,6
30351,,survey-html-form,11,2.1.0,216044,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,11.0,human,tg8wzcbhkm.csv,6,6,6,6,6,6,4
13188,,survey-html-form,12,2.1.0,229233,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,24.0,instrument,tg8wzcbhkm.csv,6,2,2,6,2,6,2
12035,,survey-html-form,13,2.1.0,241270,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,7.0,human,tg8wzcbhkm.csv,6,6,6,6,6,6,3
16540,,survey-html-form,14,2.1.0,257812,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,10.0,instrument,tg8wzcbhkm.csv,6,5,2,1,2,5,6
13685,,survey-html-form,15,2.1.0,271499,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,20.0,instrument,tg8wzcbhkm.csv,6,2,2,5,2,5,6
10971,,survey-html-form,16,2.1.0,282472,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,4.0,instrument,tg8wzcbhkm.csv,6,5,2,1,2,4,6
12816,,survey-html-form,17,2.1.0,295290,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,5.0,human,tg8wzcbhkm.csv,6,6,6,6,6,6,3
11854,,survey-html-form,18,2.1.0,307145,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,21.0,human,tg8wzcbhkm.csv,6,6,6,2,6,5,4
16535,,survey-html-form,19,2.1.0,323682,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,15.0,human,tg8wzcbhkm.csv,6,6,6,6,6,6,4
14985,,survey-html-form,20,2.1.0,338668,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,14.0,instrument,tg8wzcbhkm.csv,6,5,2,2,2,5,6
9075,,survey-html-form,21,2.1.0,347745,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,3.0,human,tg8wzcbhkm.csv,6,6,6,6,6,6,4
9807,,survey-html-form,22,2.1.0,357553,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,9.0,human,tg8wzcbhkm.csv,6,6,6,6,6,6,5
12570,,survey-html-form,23,2.1.0,370126,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,8.0,instrument,tg8wzcbhkm.csv,6,5,2,2,2,4,6
15717,,survey-html-form,24,2.1.0,385844,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,19.0,human,tg8wzcbhkm.csv,5,6,6,5,6,5,4
13217,,survey-html-form,25,2.1.0,399063,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,12.0,instrument,tg8wzcbhkm.csv,6,5,2,1,2,5,6
11430,,survey-html-form,26,2.1.0,410495,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,18.0,instrument,tg8wzcbhkm.csv,6,5,2,1,2,5,6
12970,,survey-html-form,27,2.1.0,423466,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,23.0,human,tg8wzcbhkm.csv,6,6,6,2,6,2,4
3391,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,426858,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,,,tg8wzcbhkm.csv,,,,,,,
51920,,survey,29,3.0.0,478901,610f303cfb519f6dc89edd5f,6980c7c83940647eb7aa7467,6980cdb9cdbfe7c870b000ad,,,tg8wzcbhkm.csv,,,,,,,
12653,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,12665,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,,,tqc82q1u4g.csv,,,,,,,
18867,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,31534,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,,,tqc82q1u4g.csv,,,,,,,
50856,,survey-html-form,2,2.1.0,82392,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,7.0,instrument,tqc82q1u4g.csv,5,6,2,1,1,4,6
30392,,survey-html-form,3,2.1.0,112786,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,19.0,instrument,tqc82q1u4g.csv,6,6,1,1,1,4,7
71276,,survey-html-form,4,2.1.0,184062,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,8.0,human,tqc82q1u4g.csv,7,6,6,6,6,6,6
17964,,survey-html-form,5,2.1.0,202029,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,10.0,human,tqc82q1u4g.csv,6,7,6,6,6,6,6
16764,,survey-html-form,6,2.1.0,218796,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,2.0,human,tqc82q1u4g.csv,6,6,6,6,6,6,6
20703,,survey-html-form,7,2.1.0,239502,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,16.0,human,tqc82q1u4g.csv,6,6,6,6,6,6,6
30273,,survey-html-form,8,2.1.0,269777,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,26.0,human,tqc82q1u4g.csv,6,6,6,6,6,6,6
35269,,survey-html-form,9,2.1.0,305048,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,9.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,4,6
29138,,survey-html-form,10,2.1.0,334190,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,24.0,human,tqc82q1u4g.csv,5,6,6,6,6,4,6
34447,,survey-html-form,11,2.1.0,368638,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,25.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,4,6
22690,,survey-html-form,12,2.1.0,391331,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,23.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,4,6
48894,,survey-html-form,13,2.1.0,440226,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,20.0,human,tqc82q1u4g.csv,6,6,6,6,6,6,6
47479,,survey-html-form,14,2.1.0,487707,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,1.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,4,6
39236,,survey-html-form,15,2.1.0,526944,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,22.0,human,tqc82q1u4g.csv,6,6,6,5,6,5,6
42947,,survey-html-form,16,2.1.0,569893,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,3.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,4,6
41194,,survey-html-form,17,2.1.0,611089,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,17.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,4,6
57896,,survey-html-form,18,2.1.0,669018,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,6.0,human,tqc82q1u4g.csv,6,6,6,6,6,5,6
22910,,survey-html-form,19,2.1.0,691931,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,21.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,5,6
44413,,survey-html-form,20,2.1.0,736345,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,18.0,human,tqc82q1u4g.csv,6,6,6,5,6,5,6
38238,,survey-html-form,21,2.1.0,774584,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,13.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,4,6
21910,,survey-html-form,22,2.1.0,796497,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,14.0,human,tqc82q1u4g.csv,6,6,6,5,6,5,6
36109,,survey-html-form,23,2.1.0,832607,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,4.0,human,tqc82q1u4g.csv,6,6,6,6,6,5,6
22998,,survey-html-form,24,2.1.0,855609,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,11.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,5,6
26238,,survey-html-form,25,2.1.0,881849,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,12.0,human,tqc82q1u4g.csv,6,6,6,6,6,6,6
24637,,survey-html-form,26,2.1.0,906488,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,15.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,5,6
36407,,survey-html-form,27,2.1.0,942897,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,5.0,instrument,tqc82q1u4g.csv,5,6,1,1,1,5,6
11383,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,954284,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,,,tqc82q1u4g.csv,,,,,,,
67637,,survey,29,3.0.0,1022073,63a519bb6eeff2ad74314b53,6980c7c83940647eb7aa7467,6980cdb67bda551cd61b333b,,,tqc82q1u4g.csv,,,,,,,
6678,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,6690,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,,,uy7da0ck95.csv,,,,,,,
17487,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,24180,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,,,uy7da0ck95.csv,,,,,,,
57528,,survey-html-form,2,2.1.0,81711,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,15.0,instrument,uy7da0ck95.csv,2,2,1,1,1,1,6
44921,,survey-html-form,3,2.1.0,126634,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,1.0,instrument,uy7da0ck95.csv,1,4,1,1,1,2,6
31219,,survey-html-form,4,2.1.0,157856,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,5.0,instrument,uy7da0ck95.csv,5,2,2,1,2,4,6
26472,,survey-html-form,5,2.1.0,184330,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,9.0,instrument,uy7da0ck95.csv,2,2,2,1,2,5,7
38961,,survey-html-form,6,2.1.0,223293,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,22.0,human,uy7da0ck95.csv,6,7,5,5,6,5,4
36292,,survey-html-form,7,2.1.0,259587,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,8.0,human,uy7da0ck95.csv,5,6,5,6,6,5,3
35822,,survey-html-form,8,2.1.0,295412,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,11.0,instrument,uy7da0ck95.csv,3,5,1,1,1,5,6
33187,,survey-html-form,9,2.1.0,328601,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,7.0,instrument,uy7da0ck95.csv,3,6,2,1,1,3,6
27917,,survey-html-form,10,2.1.0,356520,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,2.0,human,uy7da0ck95.csv,6,6,5,6,6,6,4
51895,,survey-html-form,11,2.1.0,408417,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,18.0,human,uy7da0ck95.csv,7,6,3,6,5,3,4
163176,,survey-html-form,12,2.1.0,571595,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,25.0,instrument,uy7da0ck95.csv,2,5,1,5,1,2,6
25952,,survey-html-form,13,2.1.0,597549,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,10.0,human,uy7da0ck95.csv,6,6,3,6,6,6,3
26262,,survey-html-form,14,2.1.0,623813,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,3.0,instrument,uy7da0ck95.csv,5,2,2,2,1,5,7
36344,,survey-html-form,15,2.1.0,660159,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,4.0,human,uy7da0ck95.csv,6,6,2,6,6,5,3
90405,,survey-html-form,16,2.1.0,750566,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,12.0,human,uy7da0ck95.csv,6,6,3,6,6,4,3
27450,,survey-html-form,17,2.1.0,778018,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,13.0,instrument,uy7da0ck95.csv,2,2,1,1,1,2,7
23596,,survey-html-form,18,2.1.0,801615,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,16.0,human,uy7da0ck95.csv,6,6,3,6,6,5,3
45746,,survey-html-form,19,2.1.0,847363,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,14.0,human,uy7da0ck95.csv,6,6,3,6,3,4,3
29043,,survey-html-form,20,2.1.0,876408,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,26.0,human,uy7da0ck95.csv,6,6,3,2,3,6,4
28940,,survey-html-form,21,2.1.0,905350,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,21.0,instrument,uy7da0ck95.csv,5,2,5,5,5,5,6
