rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file
41804,,"{""natural"":""5"",""mobile"":""1"",""manipulability"":""1"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,6,2.1.0,547410,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,2.0,instrument,6s7u8tzx8h.csv
37652,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,7,2.1.0,585065,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,15.0,human,6s7u8tzx8h.csv
75188,,"{""natural"":""6"",""mobile"":""7"",""manipulability"":""7"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,8,2.1.0,660255,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,23.0,human,6s7u8tzx8h.csv
146650,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""4"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,9,2.1.0,806907,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,5.0,human,6s7u8tzx8h.csv
43104,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""6"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,10,2.1.0,850013,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,7.0,human,6s7u8tzx8h.csv
29216,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""6"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,11,2.1.0,879231,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,19.0,human,6s7u8tzx8h.csv
40418,,"{""natural"":""6"",""mobile"":""4"",""manipulability"":""6"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,12,2.1.0,919651,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,6.0,instrument,6s7u8tzx8h.csv
37307,,"{""natural"":""6"",""mobile"":""1"",""manipulability"":""5"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""5""}",survey-html-form,13,2.1.0,956960,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,20.0,instrument,6s7u8tzx8h.csv
26710,,"{""natural"":""5"",""mobile"":""2"",""manipulability"":""5"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,14,2.1.0,983673,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,22.0,instrument,6s7u8tzx8h.csv
35266,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,15,2.1.0,1018941,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,4.0,instrument,6s7u8tzx8h.csv
31582,,"{""natural"":""3"",""mobile"":""3"",""manipulability"":""5"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,16,2.1.0,1050524,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,16.0,instrument,6s7u8tzx8h.csv
110214,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""3"",""volition"":""4"",""sentient"":""2"",""potent"":""6"",""instigation"":""6""}",survey-html-form,17,2.1.0,1160741,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,13.0,human,6s7u8tzx8h.csv
117054,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""6"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,18,2.1.0,1277797,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,17.0,human,6s7u8tzx8h.csv
105713,,"{""natural"":""7"",""mobile"":""6"",""manipulability"":""6"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,19,2.1.0,1383512,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,21.0,human,6s7u8tzx8h.csv
78509,,"{""natural"":""6"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,20,2.1.0,1462023,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,24.0,instrument,6s7u8tzx8h.csv
193848,,"{""natural"":""5"",""mobile"":""6"",""manipulability"":""6"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,21,2.1.0,1655874,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,9.0,human,6s7u8tzx8h.csv
167957,,"{""natural"":""6"",""mobile"":""7"",""manipulability"":""6"",""volition"":""7"",""sentient"":""6"",""potent"":""6"",""instigation"":""2""}",survey-html-form,22,2.1.0,1823834,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,3.0,human,6s7u8tzx8h.csv
172296,,"{""natural"":""5"",""mobile"":""4"",""manipulability"":""4"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,23,2.1.0,1996133,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,10.0,instrument,6s7u8tzx8h.csv
141844,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,24,2.1.0,2137979,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,1.0,human,6s7u8tzx8h.csv
75543,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""2"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,25,2.1.0,2213524,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,12.0,instrument,6s7u8tzx8h.csv
41649,,"{""natural"":""3"",""mobile"":""3"",""manipulability"":""3"",""volition"":""3"",""sentient"":""3"",""potent"":""3"",""instigation"":""3""}",survey-html-form,26,2.1.0,2255175,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,8.0,instrument,6s7u8tzx8h.csv
109409,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""6"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,27,2.1.0,2364585,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,11.0,human,6s7u8tzx8h.csv
8487,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",0,html-button-response,28,2.1.0,2373074,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,,,6s7u8tzx8h.csv
111174,,"{""understood"":true,""age"":55,""gender"":""Male"",""ethnicity"":""black"",""languages"":""english"",""topic"":""English meaning in written sentences,"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""comments"":""none"",""question1"":null}",survey,29,3.0.0,2484431,6739e4d9335667b4852ccf4e,6980c7c83940647eb7aa7467,6980ceb9fcc2625799ee5ddb,,,6s7u8tzx8h.csv
6551,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",0,html-button-response,0,2.1.0,6574,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,,,73awmz5upv.csv
22645,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",0,html-button-response,1,2.1.0,29224,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,,,73awmz5upv.csv
62638,,"{""natural"":""5"",""mobile"":""4"",""manipulability"":""3"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""5""}",survey-html-form,2,2.1.0,91872,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,26.0,human,73awmz5upv.csv
36358,,"{""natural"":""4"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,3,2.1.0,128237,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,21.0,instrument,73awmz5upv.csv
42829,,"{""natural"":""4"",""mobile"":""5"",""manipulability"":""5"",""volition"":""2"",""sentient"":""5"",""potent"":""5"",""instigation"":""5""}",survey-html-form,4,2.1.0,171073,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,22.0,human,73awmz5upv.csv
21063,,"{""natural"":""4"",""mobile"":""5"",""manipulability"":""5"",""volition"":""2"",""sentient"":""5"",""potent"":""5"",""instigation"":""5""}",survey-html-form,5,2.1.0,192144,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,16.0,human,73awmz5upv.csv
24720,,"{""natural"":""4"",""mobile"":""5"",""manipulability"":""5"",""volition"":""2"",""sentient"":""5"",""potent"":""5"",""instigation"":""5""}",survey-html-form,6,2.1.0,216871,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,12.0,human,73awmz5upv.csv
25664,,"{""natural"":""4"",""mobile"":""2"",""manipulability"":""2"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,7,2.1.0,242543,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,5.0,instrument,73awmz5upv.csv
31085,,"{""natural"":""5"",""mobile"":""5"",""manipulability"":""5"",""volition"":""2"",""sentient"":""5"",""potent"":""5"",""instigation"":""5""}",survey-html-form,8,2.1.0,273636,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,2.0,human,73awmz5upv.csv
38213,,"{""natural"":""4"",""mobile"":""5"",""manipulability"":""5"",""volition"":""3"",""sentient"":""5"",""potent"":""2"",""instigation"":""2""}",survey-html-form,9,2.1.0,311856,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,20.0,human,73awmz5upv.csv
32562,,"{""natural"":""3"",""mobile"":""2"",""manipulability"":""5"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,10,2.1.0,344423,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,13.0,instrument,73awmz5upv.csv
31131,,"{""natural"":""4"",""mobile"":""2"",""manipulability"":""5"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,11,2.1.0,375562,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,11.0,instrument,73awmz5upv.csv
34348,,"{""natural"":""5"",""mobile"":""5"",""manipulability"":""5"",""volition"":""3"",""sentient"":""5"",""potent"":""5"",""instigation"":""4""}",survey-html-form,12,2.1.0,409918,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,6.0,human,73awmz5upv.csv
24702,,"{""natural"":""5"",""mobile"":""5"",""manipulability"":""5"",""volition"":""3"",""sentient"":""5"",""potent"":""5"",""instigation"":""3""}",survey-html-form,13,2.1.0,434627,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,18.0,human,73awmz5upv.csv
26018,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""5"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,14,2.1.0,460653,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,15.0,instrument,73awmz5upv.csv
30119,,"{""natural"":""5"",""mobile"":""5"",""manipulability"":""5"",""volition"":""3"",""sentient"":""5"",""potent"":""5"",""instigation"":""5""}",survey-html-form,15,2.1.0,490779,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,14.0,human,73awmz5upv.csv
46042,,"{""natural"":""5"",""mobile"":""5"",""manipulability"":""5"",""volition"":""3"",""sentient"":""5"",""potent"":""5"",""instigation"":""5""}",survey-html-form,16,2.1.0,536828,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,4.0,human,73awmz5upv.csv
19273,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""4"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,17,2.1.0,556108,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,3.0,instrument,73awmz5upv.csv
16423,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""4"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,18,2.1.0,572539,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,1.0,instrument,73awmz5upv.csv
12613,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""4"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,19,2.1.0,585158,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,17.0,instrument,73awmz5upv.csv
17167,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""4"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,20,2.1.0,602332,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,19.0,instrument,73awmz5upv.csv
22220,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""4"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,21,2.1.0,624559,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,9.0,instrument,73awmz5upv.csv
18576,,"{""natural"":""5"",""mobile"":""5"",""manipulability"":""5"",""volition"":""3"",""sentient"":""5"",""potent"":""5"",""instigation"":""5""}",survey-html-form,22,2.1.0,643142,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,10.0,human,73awmz5upv.csv
15506,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""4"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,23,2.1.0,658653,5c31847f10677f0001ddc781,6980c7c83940647eb7aa7467,6980cd8f81d04b88c7fd59d2,25.0,instrument,73awmz5upv.csv
